walkid,id,time,lat,lon,img,numPeaks,max,avg,min,year,month,day,hour,minute,second,dayofweek,dayname
track20,2014-07-29_13-24-05_37.7643292_-122.42191236,2014-07-29_13-24-05,37.7643292,-122.42191236,2014-07-29_13-24-05_37.7643292_-122.42191236.wav,9,14094.3975389821,9738.6007786334,5565.8910567043,2014,7,29,13,24,5,1,Tuesday
track20,2014-07-29_13-25-25_37.76496113_-122.42133772,2014-07-29_13-25-25,37.76496113,-122.42133772,2014-07-29_13-25-25_37.76496113_-122.42133772.wav,9,27537.3135639944,21773.9709196231,18431.1070208725,2014,7,29,13,25,25,1,Tuesday
track20,2014-07-29_13-27-15_37.76498653_-122.41976974,2014-07-29_13-27-15,37.76498653,-122.41976974,2014-07-29_13-27-15_37.76498653_-122.41976974.wav,9,21796.4558306652,19190.6969319552,16348.2396611268,2014,7,29,13,27,15,1,Tuesday
track20,2014-07-29_13-21-54_37.76297214_-122.42180498,2014-07-29_13-21-54,37.76297214,-122.42180498,2014-07-29_13-21-54_37.76297214_-122.42180498.wav,9,19801.3770696643,14687.6646385881,7318.8328584294,2014,7,29,13,21,54,1,Tuesday
track20,2014-07-29_13-09-43_37.75528729_-122.42107467,2014-07-29_13-09-43,37.75528729,-122.42107467,2014-07-29_13-09-43_37.75528729_-122.42107467.wav,9,6924.4977139791,5424.2879872084,4213.7061141871,2014,7,29,13,9,43,1,Tuesday
track20,2014-07-29_13-20-12_37.76178729_-122.42170363,2014-07-29_13-20-12,37.76178729,-122.42170363,2014-07-29_13-20-12_37.76178729_-122.42170363.wav,9,10078.9383540372,8673.8585158618,5874.9837254251,2014,7,29,13,20,12,1,Tuesday
track20,2014-07-29_13-22-00_37.76303473_-122.42178519,2014-07-29_13-22-00,37.76303473,-122.42178519,2014-07-29_13-22-00_37.76303473_-122.42178519.wav,9,17168.7181436122,8960.9409757849,5414.8170163686,2014,7,29,13,22,0,1,Tuesday
track20,2014-07-29_13-17-31_37.76009223_-122.42157224,2014-07-29_13-17-31,37.76009223,-122.42157224,2014-07-29_13-17-31_37.76009223_-122.42157224.wav,9,9168.6013010542,7239.7735386546,5165.9882141315,2014,7,29,13,17,31,1,Tuesday
track20,2014-07-29_13-16-20_37.75941257_-122.42149536,2014-07-29_13-16-20,37.75941257,-122.42149536,2014-07-29_13-16-20_37.75941257_-122.42149536.wav,9,7515.0779407894,3462.2908282164,1894.0089777844,2014,7,29,13,16,20,1,Tuesday
track20,2014-07-29_13-23-54_37.76418143_-122.42187367,2014-07-29_13-23-54,37.76418143,-122.42187367,2014-07-29_13-23-54_37.76418143_-122.42187367.wav,9,5675.6042988887,4065.2034334206,2459.2128156178,2014,7,29,13,23,54,1,Tuesday
track20,2014-07-29_13-12-11_37.75678356_-122.42112308,2014-07-29_13-12-11,37.75678356,-122.42112308,2014-07-29_13-12-11_37.75678356_-122.42112308.wav,9,5536.4389335521,2915.2521569842,1638.0768373635,2014,7,29,13,12,11,1,Tuesday
track20,2014-07-29_13-19-38_37.76154844_-122.42169582,2014-07-29_13-19-38,37.76154844,-122.42169582,2014-07-29_13-19-38_37.76154844_-122.42169582.wav,9,22628.2382786647,10831.1708076638,6396.4327044117,2014,7,29,13,19,38,1,Tuesday
track20,2014-07-29_13-10-52_37.75575669_-122.42106899,2014-07-29_13-10-52,37.75575669,-122.42106899,2014-07-29_13-10-52_37.75575669_-122.42106899.wav,9,1689.8384817247,1379.6580011738,1115.0085808361,2014,7,29,13,10,52,1,Tuesday
track20,2014-07-29_13-11-08_37.75602425_-122.42115451,2014-07-29_13-11-08,37.75602425,-122.42115451,2014-07-29_13-11-08_37.75602425_-122.42115451.wav,9,2954.6715797494,2238.6829686897,1874.3826769482,2014,7,29,13,11,8,1,Tuesday
track20,2014-07-29_13-15-43_37.75898227_-122.42135566,2014-07-29_13-15-43,37.75898227,-122.42135566,2014-07-29_13-15-43_37.75898227_-122.42135566.wav,9,6189.0176967501,5041.1318574966,4026.2203272135,2014,7,29,13,15,43,1,Tuesday
track20,2014-07-29_13-18-13_37.76060276_-122.42159734,2014-07-29_13-18-13,37.76060276,-122.42159734,2014-07-29_13-18-13_37.76060276_-122.42159734.wav,9,6238.6289302159,5146.455524841,3375.1668500606,2014,7,29,13,18,13,1,Tuesday
track20,2014-07-29_13-25-19_37.76492588_-122.42141639,2014-07-29_13-25-19,37.76492588,-122.42141639,2014-07-29_13-25-19_37.76492588_-122.42141639.wav,9,25553.4203758518,14277.2930164446,5497.3309198186,2014,7,29,13,25,19,1,Tuesday
track20,2014-07-29_13-10-36_37.75558947_-122.42109022,2014-07-29_13-10-36,37.75558947,-122.42109022,2014-07-29_13-10-36_37.75558947_-122.42109022.wav,9,4148.2488954952,2918.8220620185,2055.7118155518,2014,7,29,13,10,36,1,Tuesday
track20,2014-07-29_13-15-11_37.75864157_-122.42141365,2014-07-29_13-15-11,37.75864157,-122.42141365,2014-07-29_13-15-11_37.75864157_-122.42141365.wav,9,5073.9861584813,3826.8048842983,2976.9082703154,2014,7,29,13,15,11,1,Tuesday
track20,2014-07-29_13-10-42_37.75564058_-122.42107856,2014-07-29_13-10-42,37.75564058,-122.42107856,2014-07-29_13-10-42_37.75564058_-122.42107856.wav,9,3016.6544809712,2452.4565090698,1992.8065311668,2014,7,29,13,10,42,1,Tuesday
track20,2014-07-29_13-19-17_37.76130566_-122.42163988,2014-07-29_13-19-17,37.76130566,-122.42163988,2014-07-29_13-19-17_37.76130566_-122.42163988.wav,9,6341.847348656,5110.2304837867,3639.1918162136,2014,7,29,13,19,17,1,Tuesday
track20,2014-07-29_13-21-17_37.76255272_-122.42181574,2014-07-29_13-21-17,37.76255272,-122.42181574,2014-07-29_13-21-17_37.76255272_-122.42181574.wav,9,10828.2775270206,5681.6144244098,3334.7480400359,2014,7,29,13,21,17,1,Tuesday
track20,2014-07-29_13-27-25_37.76496958_-122.41976575,2014-07-29_13-27-25,37.76496958,-122.41976575,2014-07-29_13-27-25_37.76496958_-122.41976575.wav,9,31694.2811700098,20445.9609282243,14713.387349584,2014,7,29,13,27,25,1,Tuesday
track20,2014-07-29_13-27-56_37.76499715_-122.41963478,2014-07-29_13-27-56,37.76499715,-122.41963478,2014-07-29_13-27-56_37.76499715_-122.41963478.wav,9,35299.7482926448,21816.5317558554,11527.0060482104,2014,7,29,13,27,56,1,Tuesday
track20,2014-07-29_13-19-01_37.76112444_-122.42165118,2014-07-29_13-19-01,37.76112444,-122.42165118,2014-07-29_13-19-01_37.76112444_-122.42165118.wav,9,17518.3591322472,7676.2243582606,5566.8024130099,2014,7,29,13,19,1,1,Tuesday
track20,2014-07-29_13-13-34_37.75763264_-122.42123498,2014-07-29_13-13-34,37.75763264,-122.42123498,2014-07-29_13-13-34_37.75763264_-122.42123498.wav,9,4714.6663521572,3136.8990495243,2091.7490842189,2014,7,29,13,13,34,1,Tuesday
track20,2014-07-29_13-11-19_37.75615257_-122.42118427,2014-07-29_13-11-19,37.75615257,-122.42118427,2014-07-29_13-11-19_37.75615257_-122.42118427.wav,9,5315.8607151879,2828.8416049063,2017.8260474536,2014,7,29,13,11,19,1,Tuesday
track20,2014-07-29_13-26-12_37.76503835_-122.42062741,2014-07-29_13-26-12,37.76503835,-122.42062741,2014-07-29_13-26-12_37.76503835_-122.42062741.wav,9,10753.1325905049,5725.9913676994,3678.569392279,2014,7,29,13,26,12,1,Tuesday
track20,2014-07-29_13-28-12_37.76486725_-122.41955236,2014-07-29_13-28-12,37.76486725,-122.41955236,2014-07-29_13-28-12_37.76486725_-122.41955236.wav,9,16415.9955282198,6982.8756905441,4437.6762003002,2014,7,29,13,28,12,1,Tuesday
track20,2014-07-29_13-23-33_37.76396139_-122.42187617,2014-07-29_13-23-33,37.76396139,-122.42187617,2014-07-29_13-23-33_37.76396139_-122.42187617.wav,9,17486.2233022725,8035.7441220406,3433.8274257285,2014,7,29,13,23,33,1,Tuesday
track20,2014-07-29_13-18-55_37.76106449_-122.4216191,2014-07-29_13-18-55,37.76106449,-122.4216191,2014-07-29_13-18-55_37.76106449_-122.4216191.wav,9,9765.5403912193,4843.3644618768,3009.5416111609,2014,7,29,13,18,55,1,Tuesday
track20,2014-07-29_13-28-01_37.76498936_-122.41956807,2014-07-29_13-28-01,37.76498936,-122.41956807,2014-07-29_13-28-01_37.76498936_-122.41956807.wav,9,10320.1489355337,7414.6405746101,5759.1574929751,2014,7,29,13,28,1,1,Tuesday
track20,2014-07-29_13-14-38_37.7583734_-122.42127937,2014-07-29_13-14-38,37.7583734,-122.42127937,2014-07-29_13-14-38_37.7583734_-122.42127937.wav,9,7928.4081341283,6929.1151184882,6087.6359242115,2014,7,29,13,14,38,1,Tuesday
track20,2014-07-29_13-10-47_37.75571172_-122.42108424,2014-07-29_13-10-47,37.75571172,-122.42108424,2014-07-29_13-10-47_37.75571172_-122.42108424.wav,9,3351.9058283612,2341.2217717419,2028.9775617291,2014,7,29,13,10,47,1,Tuesday
track20,2014-07-29_13-24-42_37.76478684_-122.42194348,2014-07-29_13-24-42,37.76478684,-122.42194348,2014-07-29_13-24-42_37.76478684_-122.42194348.wav,9,13009.9763835115,7633.6531365456,4458.6767665017,2014,7,29,13,24,42,1,Tuesday
track20,2014-07-29_13-22-55_37.76350192_-122.4218509,2014-07-29_13-22-55,37.76350192,-122.4218509,2014-07-29_13-22-55_37.76350192_-122.4218509.wav,9,11398.061138328,8088.339743938,5656.1284965897,2014,7,29,13,22,55,1,Tuesday
track20,2014-07-29_13-16-37_37.75959005_-122.42146303,2014-07-29_13-16-37,37.75959005,-122.42146303,2014-07-29_13-16-37_37.75959005_-122.42146303.wav,9,15060.6754273951,12172.2184574733,9628.8621313685,2014,7,29,13,16,37,1,Tuesday
track20,2014-07-29_13-13-23_37.75748683_-122.42113076,2014-07-29_13-13-23,37.75748683,-122.42113076,2014-07-29_13-13-23_37.75748683_-122.42113076.wav,9,7501.412874459,3788.6022496437,3000.3314750106,2014,7,29,13,13,23,1,Tuesday
track20,2014-07-29_13-22-05_37.76312695_-122.42179632,2014-07-29_13-22-05,37.76312695,-122.42179632,2014-07-29_13-22-05_37.76312695_-122.42179632.wav,9,13765.9742485644,6622.8638206244,4726.1133010808,2014,7,29,13,22,5,1,Tuesday
track20,2014-07-29_13-10-26_37.75546816_-122.42109605,2014-07-29_13-10-26,37.75546816,-122.42109605,2014-07-29_13-10-26_37.75546816_-122.42109605.wav,9,3441.7274399281,2873.3321314815,2559.4853078068,2014,7,29,13,10,26,1,Tuesday
track20,2014-07-29_13-21-33_37.76273947_-122.42178982,2014-07-29_13-21-33,37.76273947,-122.42178982,2014-07-29_13-21-33_37.76273947_-122.42178982.wav,9,8162.3626256761,6284.1130041619,4947.7594835556,2014,7,29,13,21,33,1,Tuesday
track20,2014-07-29_13-14-11_37.75803472_-122.4212722,2014-07-29_13-14-11,37.75803472,-122.4212722,2014-07-29_13-14-11_37.75803472_-122.4212722.wav,9,9343.6732209991,8010.7708537666,6564.7738737329,2014,7,29,13,14,11,1,Tuesday
track20,2014-07-29_13-26-59_37.76498322_-122.41994915,2014-07-29_13-26-59,37.76498322,-122.41994915,2014-07-29_13-26-59_37.76498322_-122.41994915.wav,9,18561.6114236277,13869.786562516,7561.273227869,2014,7,29,13,26,59,1,Tuesday
track20,2014-07-29_13-22-16_37.76321843_-122.4218524,2014-07-29_13-22-16,37.76321843,-122.4218524,2014-07-29_13-22-16_37.76321843_-122.4218524.wav,9,22417.7931515872,18991.5825401877,15250.08186396,2014,7,29,13,22,16,1,Tuesday
track20,2014-07-29_13-10-31_37.75551724_-122.42108682,2014-07-29_13-10-31,37.75551724,-122.42108682,2014-07-29_13-10-31_37.75551724_-122.42108682.wav,9,3859.9118757708,2585.3369266846,2104.2487257769,2014,7,29,13,10,31,1,Tuesday
track20,2014-07-29_13-22-29_37.7632448_-122.42185348,2014-07-29_13-22-29,37.7632448,-122.42185348,2014-07-29_13-22-29_37.7632448_-122.42185348.wav,9,14213.8321878515,9599.4463040224,5521.7082101068,2014,7,29,13,22,29,1,Tuesday
track20,2014-07-29_13-11-40_37.75641108_-122.4211582,2014-07-29_13-11-40,37.75641108,-122.4211582,2014-07-29_13-11-40_37.75641108_-122.4211582.wav,9,4049.1218468699,3355.096837239,2858.007370587,2014,7,29,13,11,40,1,Tuesday
track20,2014-07-29_13-23-44_37.7640662_-122.42187924,2014-07-29_13-23-44,37.7640662,-122.42187924,2014-07-29_13-23-44_37.7640662_-122.42187924.wav,9,5812.4858461773,4387.2947117552,3223.8788969022,2014,7,29,13,23,44,1,Tuesday
track20,2014-07-29_13-26-22_37.76501116_-122.420481,2014-07-29_13-26-22,37.76501116,-122.420481,2014-07-29_13-26-22_37.76501116_-122.420481.wav,9,7697.1027945574,6344.7221120965,5149.7706928566,2014,7,29,13,26,22,1,Tuesday
track20,2014-07-29_13-10-00_37.75531545_-122.42107192,2014-07-29_13-10-00,37.75531545,-122.42107192,2014-07-29_13-10-00_37.75531545_-122.42107192.wav,9,17854.1198228956,13356.4204581644,8899.9731864503,2014,7,29,13,10,0,1,Tuesday
track20,2014-07-29_13-14-49_37.75846814_-122.42140763,2014-07-29_13-14-49,37.75846814,-122.42140763,2014-07-29_13-14-49_37.75846814_-122.42140763.wav,9,33518.0216021023,28357.6085842086,25110.2390825744,2014,7,29,13,14,49,1,Tuesday
track20,2014-07-29_13-16-31_37.75951488_-122.42143935,2014-07-29_13-16-31,37.75951488,-122.42143935,2014-07-29_13-16-31_37.75951488_-122.42143935.wav,9,5575.6296469716,4367.1045882094,3250.6113710508,2014,7,29,13,16,31,1,Tuesday
track20,2014-07-29_13-20-17_37.76185332_-122.42168693,2014-07-29_13-20-17,37.76185332,-122.42168693,2014-07-29_13-20-17_37.76185332_-122.42168693.wav,9,6313.455779734,4837.3683435787,3630.4981856692,2014,7,29,13,20,17,1,Tuesday
track20,2014-07-29_13-11-55_37.75659562_-122.42112362,2014-07-29_13-11-55,37.75659562,-122.42112362,2014-07-29_13-11-55_37.75659562_-122.42112362.wav,9,4079.1897333807,2140.38612198,1513.9678010548,2014,7,29,13,11,55,1,Tuesday
track20,2014-07-29_13-19-27_37.76140881_-122.42167908,2014-07-29_13-19-27,37.76140881,-122.42167908,2014-07-29_13-19-27_37.76140881_-122.42167908.wav,9,9087.6879908244,6939.115649694,5362.9234293012,2014,7,29,13,19,27,1,Tuesday
track20,2014-07-29_13-26-27_37.76500509_-122.42039059,2014-07-29_13-26-27,37.76500509,-122.42039059,2014-07-29_13-26-27_37.76500509_-122.42039059.wav,9,5512.0445731337,4266.2913095852,3084.4644693749,2014,7,29,13,26,27,1,Tuesday
track20,2014-07-29_13-11-45_37.75647447_-122.42116035,2014-07-29_13-11-45,37.75647447,-122.42116035,2014-07-29_13-11-45_37.75647447_-122.42116035.wav,9,4783.6598762302,2742.5567996587,1860.3618372046,2014,7,29,13,11,45,1,Tuesday
track20,2014-07-29_13-19-50_37.7616086_-122.42173087,2014-07-29_13-19-50,37.7616086,-122.42173087,2014-07-29_13-19-50_37.7616086_-122.42173087.wav,9,5985.0981493716,5065.9268366775,3987.0396619939,2014,7,29,13,19,50,1,Tuesday
track20,2014-07-29_13-16-47_37.75970355_-122.42150407,2014-07-29_13-16-47,37.75970355,-122.42150407,2014-07-29_13-16-47_37.75970355_-122.42150407.wav,9,2997.02279453,2562.0120768918,2218.5371691353,2014,7,29,13,16,47,1,Tuesday
track20,2014-07-29_13-26-38_37.76500992_-122.42024028,2014-07-29_13-26-38,37.76500992,-122.42024028,2014-07-29_13-26-38_37.76500992_-122.42024028.wav,9,8624.8582127517,6643.5330227173,5911.1624827255,2014,7,29,13,26,38,1,Tuesday
track20,2014-07-29_13-24-48_37.76480971_-122.42190771,2014-07-29_13-24-48,37.76480971,-122.42190771,2014-07-29_13-24-48_37.76480971_-122.42190771.wav,9,24639.409789216,11124.5101508159,8011.6576287811,2014,7,29,13,24,48,1,Tuesday
track20,2014-07-29_13-22-39_37.76336533_-122.42185901,2014-07-29_13-22-39,37.76336533,-122.42185901,2014-07-29_13-22-39_37.76336533_-122.42185901.wav,9,6843.281499262,5355.1495793262,4028.2386460919,2014,7,29,13,22,39,1,Tuesday
track20,2014-07-29_13-24-53_37.76482784_-122.42183357,2014-07-29_13-24-53,37.76482784,-122.42183357,2014-07-29_13-24-53_37.76482784_-122.42183357.wav,9,12654.7154963329,6863.703228184,5247.8275431758,2014,7,29,13,24,53,1,Tuesday
track20,2014-07-29_13-15-59_37.75918118_-122.42149851,2014-07-29_13-15-59,37.75918118,-122.42149851,2014-07-29_13-15-59_37.75918118_-122.42149851.wav,9,11068.2182281028,3824.6575293679,2114.9257090877,2014,7,29,13,15,59,1,Tuesday
track20,2014-07-29_13-18-02_37.76047797_-122.4215886,2014-07-29_13-18-02,37.76047797,-122.4215886,2014-07-29_13-18-02_37.76047797_-122.4215886.wav,9,4188.3137115746,3702.2227320879,3341.7811416566,2014,7,29,13,18,2,1,Tuesday
track20,2014-07-29_13-20-55_37.76230425_-122.42173576,2014-07-29_13-20-55,37.76230425,-122.42173576,2014-07-29_13-20-55_37.76230425_-122.42173576.wav,9,5846.2058124122,4868.6714676693,4079.7948205609,2014,7,29,13,20,55,1,Tuesday
track20,2014-07-29_13-10-15_37.75538108_-122.42110621,2014-07-29_13-10-15,37.75538108,-122.42110621,2014-07-29_13-10-15_37.75538108_-122.42110621.wav,9,11758.0687664638,9139.5224945563,5264.271590182,2014,7,29,13,10,15,1,Tuesday
track20,2014-07-29_13-12-45_37.75705389_-122.42121759,2014-07-29_13-12-45,37.75705389,-122.42121759,2014-07-29_13-12-45_37.75705389_-122.42121759.wav,9,4993.2488515442,3958.2230036005,3137.7880307174,2014,7,29,13,12,45,1,Tuesday
track20,2014-07-29_13-17-52_37.76034089_-122.42157232,2014-07-29_13-17-52,37.76034089,-122.42157232,2014-07-29_13-17-52_37.76034089_-122.42157232.wav,9,3182.4967279962,2703.239436742,2202.3185944305,2014,7,29,13,17,52,1,Tuesday
track20,2014-07-29_13-19-33_37.76148277_-122.42163673,2014-07-29_13-19-33,37.76148277,-122.42163673,2014-07-29_13-19-33_37.76148277_-122.42163673.wav,9,10675.2204808212,9278.1411103426,7203.1006338294,2014,7,29,13,19,33,1,Tuesday
track20,2014-07-29_13-17-15_37.76001035_-122.42157028,2014-07-29_13-17-15,37.76001035,-122.42157028,2014-07-29_13-17-15_37.76001035_-122.42157028.wav,9,4157.9185437329,3419.7824680306,2585.9361856861,2014,7,29,13,17,15,1,Tuesday
track20,2014-07-29_13-22-34_37.7633062_-122.42185647,2014-07-29_13-22-34,37.7633062,-122.42185647,2014-07-29_13-22-34_37.7633062_-122.42185647.wav,9,8256.5167226984,6536.4476811464,5399.1958887051,2014,7,29,13,22,34,1,Tuesday
track20,2014-07-29_13-27-40_37.76497169_-122.419766,2014-07-29_13-27-40,37.76497169,-122.419766,2014-07-29_13-27-40_37.76497169_-122.419766.wav,9,15667.7530839124,10724.999470486,7751.3693225592,2014,7,29,13,27,40,1,Tuesday
track20,2014-07-29_13-20-39_37.76210211_-122.42169313,2014-07-29_13-20-39,37.76210211,-122.42169313,2014-07-29_13-20-39_37.76210211_-122.42169313.wav,9,10026.5636149481,5828.3869198914,3732.865219646,2014,7,29,13,20,39,1,Tuesday
track20,2014-07-29_13-27-20_37.76497001_-122.41976431,2014-07-29_13-27-20,37.76497001,-122.41976431,2014-07-29_13-27-20_37.76497001_-122.41976431.wav,9,21223.4971843934,18300.9396059335,15195.0624643666,2014,7,29,13,27,20,1,Tuesday
track20,2014-07-29_13-10-10_37.75536007_-122.42110438,2014-07-29_13-10-10,37.75536007,-122.42110438,2014-07-29_13-10-10_37.75536007_-122.42110438.wav,9,13415.6508357591,4897.8133497534,3381.1613563174,2014,7,29,13,10,10,1,Tuesday
track20,2014-07-29_13-21-28_37.76269289_-122.42179408,2014-07-29_13-21-28,37.76269289,-122.42179408,2014-07-29_13-21-28_37.76269289_-122.42179408.wav,9,10311.3374060404,6855.679953638,4101.1718813211,2014,7,29,13,21,28,1,Tuesday
track20,2014-07-29_13-23-38_37.76400288_-122.42188124,2014-07-29_13-23-38,37.76400288,-122.42188124,2014-07-29_13-23-38_37.76400288_-122.42188124.wav,9,11911.8465708856,5932.3818270575,2628.5950229303,2014,7,29,13,23,38,1,Tuesday
track20,2014-07-29_13-12-23_37.75680672_-122.4212058,2014-07-29_13-12-23,37.75680672,-122.4212058,2014-07-29_13-12-23_37.75680672_-122.4212058.wav,9,23165.2269274317,10952.3548989013,7227.580433222,2014,7,29,13,12,23,1,Tuesday
track20,2014-07-29_13-26-33_37.76500148_-122.42032377,2014-07-29_13-26-33,37.76500148,-122.42032377,2014-07-29_13-26-33_37.76500148_-122.42032377.wav,9,7464.5564280196,5372.4531790177,3406.1450181793,2014,7,29,13,26,33,1,Tuesday
track20,2014-07-29_13-17-47_37.76027777_-122.42157862,2014-07-29_13-17-47,37.76027777,-122.42157862,2014-07-29_13-17-47_37.76027777_-122.42157862.wav,9,4377.5317790182,3871.4926673237,3102.6843920494,2014,7,29,13,17,47,1,Tuesday
track20,2014-07-29_13-23-11_37.76370194_-122.42184541,2014-07-29_13-23-11,37.76370194,-122.42184541,2014-07-29_13-23-11_37.76370194_-122.42184541.wav,9,4426.3482590976,3783.1000263292,2707.5064576663,2014,7,29,13,23,11,1,Tuesday
track20,2014-07-29_13-26-43_37.76500632_-122.42016356,2014-07-29_13-26-43,37.76500632,-122.42016356,2014-07-29_13-26-43_37.76500632_-122.42016356.wav,9,7761.1908005636,6345.4946933742,5419.9017372047,2014,7,29,13,26,43,1,Tuesday
track20,2014-07-29_13-25-46_37.76492958_-122.42102178,2014-07-29_13-25-46,37.76492958,-122.42102178,2014-07-29_13-25-46_37.76492958_-122.42102178.wav,9,19920.6340350413,11419.3411687288,7657.7187203443,2014,7,29,13,25,46,1,Tuesday
track20,2014-07-29_13-19-06_37.76118687_-122.42166206,2014-07-29_13-19-06,37.76118687,-122.42166206,2014-07-29_13-19-06_37.76118687_-122.42166206.wav,9,13261.7498222786,9038.0302923068,6266.3837758431,2014,7,29,13,19,6,1,Tuesday
track20,2014-07-29_13-17-03_37.75990049_-122.42151326,2014-07-29_13-17-03,37.75990049,-122.42151326,2014-07-29_13-17-03_37.75990049_-122.42151326.wav,9,3889.1632727005,2905.9143539643,2574.9397004004,2014,7,29,13,17,3,1,Tuesday
track20,2014-07-29_13-17-20_37.76002597_-122.42157148,2014-07-29_13-17-20,37.76002597,-122.42157148,2014-07-29_13-17-20_37.76002597_-122.42157148.wav,9,6768.2733384025,5376.7073931975,4058.9757955198,2014,7,29,13,17,20,1,Tuesday
track20,2014-07-29_13-15-06_37.75858174_-122.42141607,2014-07-29_13-15-06,37.75858174,-122.42141607,2014-07-29_13-15-06_37.75858174_-122.42141607.wav,9,19409.3698991082,9198.9627992363,4792.0073885114,2014,7,29,13,15,6,1,Tuesday
track20,2014-07-29_13-14-17_37.75810501_-122.4213,2014-07-29_13-14-17,37.75810501,-122.4213,2014-07-29_13-14-17_37.75810501_-122.4213.wav,9,7750.3615996354,6661.2520515988,5277.4152158714,2014,7,29,13,14,17,1,Tuesday
track20,2014-07-29_13-23-06_37.76364282_-122.42184547,2014-07-29_13-23-06,37.76364282,-122.42184547,2014-07-29_13-23-06_37.76364282_-122.42184547.wav,9,9487.0110586233,5722.142372523,3446.4054717064,2014,7,29,13,23,6,1,Tuesday
track20,2014-07-29_13-13-39_37.75771961_-122.42126186,2014-07-29_13-13-39,37.75771961,-122.42126186,2014-07-29_13-13-39_37.75771961_-122.42126186.wav,9,5941.7757221468,3907.3060798358,2834.7479601226,2014,7,29,13,13,39,1,Tuesday
track20,2014-07-29_13-15-32_37.75886253_-122.42134885,2014-07-29_13-15-32,37.75886253,-122.42134885,2014-07-29_13-15-32_37.75886253_-122.42134885.wav,9,6015.6184792105,3842.7786185982,2459.780036144,2014,7,29,13,15,32,1,Tuesday
track20,2014-07-29_13-11-29_37.75630657_-122.42118307,2014-07-29_13-11-29,37.75630657,-122.42118307,2014-07-29_13-11-29_37.75630657_-122.42118307.wav,9,7409.0733429487,5041.004793025,3697.6715437266,2014,7,29,13,11,29,1,Tuesday
track20,2014-07-29_13-09-48_37.75530188_-122.42107189,2014-07-29_13-09-48,37.75530188,-122.42107189,2014-07-29_13-09-48_37.75530188_-122.42107189.wav,9,6180.2293307758,4958.4289623392,3952.2825372559,2014,7,29,13,9,48,1,Tuesday
track20,2014-07-29_13-12-29_37.75688586_-122.42119619,2014-07-29_13-12-29,37.75688586,-122.42119619,2014-07-29_13-12-29_37.75688586_-122.42119619.wav,9,16637.2693416258,10774.1249525763,8072.2415361121,2014,7,29,13,12,29,1,Tuesday
track20,2014-07-29_13-25-09_37.76489513_-122.42159826,2014-07-29_13-25-09,37.76489513,-122.42159826,2014-07-29_13-25-09_37.76489513_-122.42159826.wav,9,18724.3064622186,10390.2690915234,4137.7514299078,2014,7,29,13,25,9,1,Tuesday
track20,2014-07-29_13-24-26_37.76455887_-122.42186666,2014-07-29_13-24-26,37.76455887,-122.42186666,2014-07-29_13-24-26_37.76455887_-122.42186666.wav,9,26235.3553934535,14980.8033293543,7936.6138132344,2014,7,29,13,24,26,1,Tuesday
track20,2014-07-29_13-28-17_37.76481986_-122.4195549,2014-07-29_13-28-17,37.76481986,-122.4195549,2014-07-29_13-28-17_37.76481986_-122.4195549.wav,9,6192.759962558,5584.6855205991,4861.6775479027,2014,7,29,13,28,17,1,Tuesday
track20,2014-07-29_13-19-22_37.76137089_-122.42170135,2014-07-29_13-19-22,37.76137089,-122.42170135,2014-07-29_13-19-22_37.76137089_-122.42170135.wav,9,6443.6948573155,4266.284725173,2793.3077888867,2014,7,29,13,19,22,1,Tuesday
track20,2014-07-29_13-15-54_37.75913497_-122.42147944,2014-07-29_13-15-54,37.75913497,-122.42147944,2014-07-29_13-15-54_37.75913497_-122.42147944.wav,9,3053.989259752,2547.9716943256,1892.3548616284,2014,7,29,13,15,54,1,Tuesday
track20,2014-07-29_13-11-24_37.75622124_-122.42117298,2014-07-29_13-11-24,37.75622124,-122.42117298,2014-07-29_13-11-24_37.75622124_-122.42117298.wav,9,21290.2452121366,7175.7827601929,2636.7790887792,2014,7,29,13,11,24,1,Tuesday
track20,2014-07-29_13-16-15_37.75936497_-122.42151152,2014-07-29_13-16-15,37.75936497,-122.42151152,2014-07-29_13-16-15_37.75936497_-122.42151152.wav,9,11332.4665537314,5279.2988615942,2218.9975575097,2014,7,29,13,16,15,1,Tuesday
track20,2014-07-29_13-12-01_37.75664769_-122.42111636,2014-07-29_13-12-01,37.75664769,-122.42111636,2014-07-29_13-12-01_37.75664769_-122.42111636.wav,9,2499.5488565276,1989.8042911693,1380.8482951445,2014,7,29,13,12,1,1,Tuesday
track20,2014-07-29_13-17-09_37.75996078_-122.42148787,2014-07-29_13-17-09,37.75996078,-122.42148787,2014-07-29_13-17-09_37.75996078_-122.42148787.wav,9,3173.8376245023,2580.2297114212,2030.0243383949,2014,7,29,13,17,9,1,Tuesday
track20,2014-07-29_13-11-34_37.75635318_-122.42116636,2014-07-29_13-11-34,37.75635318,-122.42116636,2014-07-29_13-11-34_37.75635318_-122.42116636.wav,9,9798.7099577326,8014.9173122289,6178.827043139,2014,7,29,13,11,34,1,Tuesday
track20,2014-07-29_13-12-56_37.75717412_-122.42120468,2014-07-29_13-12-56,37.75717412,-122.42120468,2014-07-29_13-12-56_37.75717412_-122.42120468.wav,9,2877.92544593,1785.8470236363,1301.4916147938,2014,7,29,13,12,56,1,Tuesday
